TCGA.BH.A1FM.11B.23R.A13Q.07	TCGA.E2.A1LB.11A.22R.A144.07	TCGA.BH.A208.11A.51R.A157.07	TCGA.BH.A18K.11A.13R.A12D.07	TCGA.E9.A1RC.11A.33R.A157.07	TCGA.E9.A1NG.11A.52R.A14M.07	TCGA.A7.A0DC.11A.41R.A089.07	TCGA.BH.A18J.11A.31R.A12D.07	TCGA.BH.A18P.11A.43R.A12D.07	TCGA.E9.A1NF.11A.73R.A14D.07	TCGA.BH.A18S.11A.43R.A12D.07	TCGA.A7.A0D9.11A.53R.A089.07	TCGA.BH.A0DG.11A.43R.A12P.07	TCGA.BH.A18L.11A.42R.A12D.07	TCGA.BH.A0HA.11A.31R.A12P.07	TCGA.BH.A18R.11A.42R.A12D.07	TCGA.E2.A158.11A.22R.A12D.07	TCGA.BH.A0BQ.11A.33R.A115.07	TCGA.BH.A0DH.11A.31R.A089.07	TCGA.BH.A1F2.11A.32R.A13Q.07	TCGA.B6.A0WY.01A.11R.A109.07	TCGA.AN.A0G0.01A.11R.A034.07	TCGA.E2.A1IL.01A.11R.A14D.07	TCGA.BH.A0HX.01A.21R.A056.07	TCGA.A7.A26G.01A.21R.A169.07	TCGA.AR.A24X.01A.11R.A169.07	TCGA.A8.A076.01A.21R.A00Z.07	TCGA.B6.A0RS.01A.11R.A084.07	TCGA.C8.A1HE.01A.11R.A13Q.07	TCGA.A8.A09V.01A.11R.A034.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.B6.A0IM.01A.11R.A034.07	TCGA.AR.A1AW.01A.21R.A12P.07	TCGA.BH.A1EX.01A.11R.A13Q.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.AO.A12A.01A.21R.A115.07	TCGA.AR.A0TR.01A.11R.A084.07	TCGA.A8.A07E.01A.11R.A034.07	TCGA.A2.A0CT.01A.31R.A056.07	TCGA.BH.A18U.01A.21R.A12D.07
hsa04014__76	0.108982202023696	0.112906875276812	0.101649324695727	0.116404633927567	0.108277198874089	0.110023179523834	0.107484505929699	0.129002312222647	0.118021947582274	0.113190659110199	0.115837510014492	0.0972464602366841	0.0986887397733443	0.113693439985581	0.100854570920581	0.112201870902177	0.112494484441973	0.119945004695265	0.127485117345578	0.112313738126267	0.127001899479464	0.0767976808603026	0.125752864341152	0.116155063735774	0.102435023166652	0.0949586721250679	0.0807998831232563	0.112742001631123	0.0945944144939779	0.0981642452102402	0.128631668721068	0.0947443529772756	0.111489807347312	0.123455803943641	0.103503937049512	0.117174257804328	0.079042582192603	0.0934211020937907	0.122059258330673	0.103637822674279
hsa04015__17	0.0416674569201025	0.035640711835411	0.0364471584421681	0.0403409860643089	0.0675710655192808	0.0549854702194749	0.0542571303246588	0.0452039555654746	0.0496466873342003	0.0663321068027818	0.0476569855341367	0.0689304114559306	0.0379769326670634	0.0489022521160477	0.0373867362330259	0.0429968311627499	0.0574761707821982	0.0403726028676281	0.0533850839160045	0.0495750012928187	0.0436691492226499	0.036953030087214	0.0395431487511093	0.0476457789706014	0.0468057320568605	0.0364404523611863	0.0506552593114348	0.0536227665723392	0.0344845902222083	0.0359702711982168	0.04374483638677	0.0483006592634846	0.0527102783239631	0.039017798294367	0.0377725299504246	0.0462163049085009	0.0413186333583563	0.0407077954569311	0.0422294398553145	0.0443333656562703
hsa04015__82	0.00755795854013863	0.00486269822264262	0.00576613455376669	0.00692259096292937	0.0151614399693844	0.0114994330124134	0.0111413898571447	0.00788418601956828	0.00911336910220954	0.0154075167253072	0.00862098954521469	0.0160292523052646	0.00642556456032427	0.00954396873315955	0.00548303159607609	0.0080502385022926	0.0128471253338726	0.00664125463030844	0.00891237758731618	0.00964082919513005	0.00669908875133183	0.00634502640013817	0.00626666939347058	0.0070788888445535	0.00821214051701425	0.00557256114339836	0.00784690749342312	0.00792485312295929	0.00542500157878297	0.00689469295116548	0.00725792192328661	0.00750935351307648	0.00894327037333615	0.00622907279516699	0.00685679086593829	0.00699102914122895	0.00495939747095274	0.00669092590492834	0.00539061879413027	0.00597591078370753
hsa04015__27	0.304646301493019	0.302463618177298	0.306663701520027	0.297472851001189	0.299090980401253	0.317609274011546	0.299113978983969	0.30468092890339	0.29894043451339	0.303745475402288	0.318738632322103	0.302317973221946	0.298250541497709	0.309771767627132	0.309721642714531	0.303616402879143	0.295584181035977	0.31532782203684	0.30850733409965	0.307822191118572	0.299313198818538	0.280169388163985	0.292951433267504	0.296451674500881	0.308519250033608	0.304935860156596	0.289564816741941	0.326041824567508	0.303229007389108	0.30413437448219	0.292495391037344	0.301337941883533	0.300621054676657	0.304455229887437	0.303796277085232	0.304512115854355	0.302341245820423	0.311223648621041	0.287837962721201	0.299616399671089
hsa04015__11	0.330721269329571	0.327495759784758	0.337555385044121	0.322552391128201	0.312861348141674	0.334560038137266	0.323826753450622	0.328604764587935	0.317325776269354	0.320326173531205	0.33959862850668	0.31770280919319	0.32514601195888	0.328734378138586	0.338041752551693	0.327633541633657	0.317588325804829	0.346736282773082	0.332418572436938	0.325439587879912	0.329572842985117	0.316189501166355	0.308780793560927	0.319503244219765	0.336229173051366	0.328776094021861	0.304659914182777	0.351054857316439	0.326003772844148	0.325305878787808	0.318357178823158	0.335883882124327	0.337772615216543	0.331550338969986	0.325370318227218	0.333454899852251	0.330019299952143	0.334120359294499	0.286258485760481	0.314883030508854
hsa04015__30	0.0404239375825071	0.03445223218736	0.0372316865228743	0.0406091310439453	0.0649941292750251	0.0535495761942863	0.0515886883915923	0.0450767990067987	0.0476367624455502	0.0630293006342802	0.0468850902336543	0.0682456985892774	0.0398459343693933	0.0463862947493259	0.0377966985287327	0.0423434036191431	0.052102971220154	0.0402062994991285	0.0490834788726019	0.0475984864528371	0.0442849752971331	0.0383752880989775	0.0410177457114147	0.0437256469825485	0.0495575504879492	0.035227620105813	0.0475746864414824	0.0521238701052765	0.0353331156966556	0.0389642428051183	0.0436612072600284	0.0480053581480322	0.0523094097217799	0.0395438580704657	0.0422084827525558	0.0457166774952755	0.0394256246933987	0.0395813845014561	0.039738571777287	0.0411663236970737
hsa04015__14	0.013269586416995	0.0127123608440392	0.0129734650815503	0.0132332209813758	0.0202159080696291	0.0162777792314969	0.0164911516428521	0.0149463273548384	0.015517832285317	0.0196702391907755	0.0147253266451788	0.0202966077836668	0.0130670305086303	0.0151237028632176	0.0129053509047041	0.0141161615465219	0.0167432387110055	0.013527259497362	0.0155189940474395	0.0154789461255364	0.0148154518902853	0.0133733345830425	0.013769962618183	0.0146739923610689	0.0158340037526052	0.0122482478192207	0.0163358956642929	0.0176195392372844	0.0115701539918793	0.0121270355273697	0.0155489617249973	0.016361351725681	0.0163713289961254	0.0125395162713548	0.01294554577632	0.0143399897242665	0.0147794896522732	0.012793485940421	0.0144579549184032	0.0142454164898724
hsa04015__18	0.0209104259650956	0.0205759078363145	0.0211747982200102	0.021755735743787	0.0206860785412293	0.0224758088172023	0.0251374131089342	0.0222344955221424	0.0233951417353943	0.0160141319885245	0.0220062323550851	0.0213648803708545	0.0222980842382075	0.0220336830492461	0.0214185111476768	0.022342876752788	0.021812791063639	0.0213921502691572	0.0229183741501545	0.0231934177354481	0.0220257625827473	0.0197550107395513	0.0205783181013164	0.023162160146951	0.0231372080095192	0.0153948220817374	0.0255065542656081	0.0233699118799512	0.0190071467636478	0.0169811377385303	0.0233960479435677	0.0248556534886664	0.0236074053558402	0.0207510312703935	0.0223029974668079	0.0228483978584654	0.0240480429052413	0.0194178770464798	0.0248134954584899	0.0226360863931246
hsa04015__3	0.150739379147157	0.156461000491303	0.15213965248829	0.153755015960825	0.16081687719753	0.156363412868269	0.158916774936134	0.152176031679861	0.154352378968955	0.159639416986046	0.150930039090526	0.165347815933979	0.152121778617548	0.151120413468636	0.153279365007816	0.150452038482237	0.15638649747658	0.156228917417749	0.152447327476695	0.151186454944297	0.1501184564734	0.162660783082763	0.147463802732149	0.145961644191862	0.157814873962684	0.145978589510457	0.147277656546522	0.162311564296569	0.152168760020356	0.145324012597204	0.166136727498195	0.158526905135044	0.155882609396953	0.143738738650736	0.150919301119785	0.149211730734214	0.154050088969349	0.150444458876069	0.162060533014969	0.168932953768903
hsa04015__67	0.0150220331884277	0.0149017454423161	0.0146170420731641	0.0161389684267735	0.0241202860535902	0.0189988478157431	0.0193518401217265	0.016922516054859	0.0188183737042471	0.0241712878778094	0.0177877536215644	0.0242889411214452	0.014982774621383	0.0177441725743886	0.0147764598786516	0.0163920943017379	0.0201749238244699	0.0154582908796495	0.0180372328172366	0.0183835826831692	0.0180311695603596	0.0151987844960443	0.0165126447373068	0.0172858522961623	0.0169027196655857	0.0146405148641506	0.0206361311479269	0.019758867378041	0.0141519228660435	0.0148233055026437	0.0182019537431737	0.0195047746648078	0.0193999672962597	0.0148839864232593	0.015531873219151	0.01784656620402	0.0189595739279547	0.0157161598074445	0.0167207999461965	0.0171131274062949
hsa04015__95	0.308941870960432	0.289387204858781	0.35589721692847	0.286636332819526	0.292088735409714	0.329496827864108	0.304458089061752	0.316858902343951	0.279717923109147	0.302481399271829	0.328354567964588	0.28325556118155	0.316991607366514	0.317167624504303	0.35908716012168	0.279216445297259	0.300829100011153	0.336676304467979	0.238892611555196	0.316196675801893	0.329951172768727	0.393347578911959	0.348377068901793	0.336304920145257	0.375152559246223	0.348716493429429	0.331167194379635	0.343056221594731	0.339848758347286	0.348077799822462	0.336921490738997	0.352800663494356	0.343196799882158	0.351944637854906	0.387241851838491	0.316231143162584	0.330792746388645	0.28389666283431	0.340108653693959	0.375170996895718
hsa04015__100 101 48	0.0136217063306819	0.0118498460575958	0.012641737605576	0.0130030903818052	0.0165475207444806	0.0150511281682556	0.0182322570202653	0.0140666119527564	0.0145078502849523	0.0165176745007474	0.0142097822165152	0.0168866759084274	0.0133912056466807	0.0142728040458704	0.0128162826729731	0.0137295717637246	0.0158299486617066	0.0134399258241305	0.0159793094766688	0.0147488174966825	0.0159506460175224	0.0130117283623064	0.0130544703150179	0.0151756318860649	0.0150442532814771	0.0128950077684352	0.0168969229733741	0.014742020274346	0.0124321547064125	0.0155232433010094	0.013405501707166	0.0169256475761155	0.016038622979196	0.0124160778030873	0.0139724753225906	0.0163691474368511	0.0168899006384195	0.0132190726117472	0.0142687244962306	0.014969179944194
hsa04015__96	0.265615423946246	0.241771289649195	0.250844623254201	0.265399819910025	0.27074034039173	0.274510233760222	0.27294084130763	0.26787350225372	0.27810416545671	0.271994027743626	0.263027813047621	0.286733897679744	0.258502035953393	0.261889324824107	0.257609833493616	0.270635054176451	0.286524616432874	0.268269927720657	0.250068854227377	0.260745516057054	0.240207111222825	0.284009335822944	0.230524241188968	0.265298389053593	0.251117396314589	0.255281281300534	0.266036916043009	0.272397725810592	0.231175402324894	0.231477848938621	0.23067669093552	0.22402749710454	0.225707097249906	0.228711976840477	0.27577349410567	0.268360307228247	0.233650554713063	0.285820724020627	0.241316650752087	0.269244566735612
hsa04015__63	0.263542436633183	0.237494949741162	0.236009076256851	0.257960710452547	0.293830430201374	0.276669175840471	0.292755061075955	0.263002754948767	0.273991259659108	0.300666410747615	0.25752341686156	0.287192940318739	0.246016645608118	0.271108342979446	0.245439594883627	0.267761322380853	0.291413814850314	0.257814976477661	0.254385162702789	0.273841411324219	0.222084108534104	0.195331763713082	0.2080503302342	0.19390071642449	0.215966262051847	0.196633910842646	0.187504432828246	0.171939173820269	0.190791680084441	0.152949986273259	0.19398354618808	0.201876453379552	0.251367410776423	0.198914212098983	0.327517946203694	0.224528809634179	0.182473392927564	0.255956249001514	0.279969872481882	0.205455253664101
hsa04015__92	0.554691708778784	0.559739706212235	0.556155471222245	0.575879805659359	0.566724767900701	0.555457584838011	0.56904996740451	0.554200478110697	0.557212584347132	0.567063615709565	0.555257330207317	0.567183679916917	0.553318241090102	0.561271463931447	0.568026541720964	0.560538212386142	0.572447325224172	0.558953287520465	0.557888927679659	0.569671477739856	0.555809965196679	0.57140658003045	0.549905070916024	0.554753964858003	0.549520445689594	0.542147144761499	0.581731382683879	0.559229767910041	0.537527527510106	0.545901917103202	0.515959788652792	0.559435926804354	0.573741431044767	0.551494466580729	0.516274312463921	0.54999878727104	0.521570286217666	0.564393044642333	0.534719421834133	0.552395718250008
hsa04010__15	0.353012775127144	0.333124352847491	0.352193358086183	0.33876959644486	0.327385148243922	0.343169200405438	0.340363026911791	0.358052509504085	0.334189268711367	0.341849630767226	0.360212097609099	0.338478498921792	0.340345168836298	0.348188037064439	0.341802638928578	0.34043431730722	0.336020673719485	0.351266799724995	0.332442138034556	0.3472562940683	0.32199637331101	0.325549277264066	0.34367210202297	0.344687203105828	0.313799956126786	0.330834698759964	0.326805285066505	0.339878493690342	0.333960635883848	0.3506258075718	0.34748908112187	0.347174759696046	0.359721830705886	0.340820187826686	0.329352076465688	0.348164848791505	0.326580641170534	0.327367720520073	0.311813322321421	0.321122069118637
hsa04010__61	0.0151657027375463	0.0175461981886901	0.0160217224656438	0.0174731700642359	0.0163853944276819	0.0158051841051698	0.0168590116740882	0.0172217080918789	0.0151861009200304	0.0159178307261677	0.0157833422351651	0.015636826243999	0.0153790746370322	0.0164521986795702	0.0175744271714935	0.0155841922971476	0.0155024703038971	0.017789759281656	0.0172917230216954	0.0155090829988006	0.0204450645419103	0.0235534482052788	0.0175233888230438	0.0167044111427406	0.019563843312162	0.017024635603971	0.0187754605156922	0.0184369415031051	0.01568640258847	0.0156314320215161	0.0192976085215241	0.0188853450844968	0.0164321170526959	0.014101210771062	0.0170935195926896	0.0168680614891228	0.0169562196433061	0.0193231362013619	0.014744402903861	0.0151743457615615
hsa04010__79	0.0146166069959156	0.0161266132046133	0.0146999590380885	0.0164551161857297	0.0156850749066121	0.0152143425483663	0.0165983695099846	0.0166826334301524	0.0145938192120368	0.0155347302990177	0.0155709509130391	0.015092939618913	0.0141484959376211	0.0159956633436683	0.0155054282748981	0.0147097822170835	0.0160242776637341	0.0171443001001159	0.0168667304875598	0.0146163074165235	0.0214178178202788	0.0193635817733825	0.0175660927951826	0.0181398649114107	0.0186157130311069	0.0190044703348423	0.0206508775063432	0.0175649767694797	0.0161996782049531	0.0161516212265893	0.0189322829129383	0.0205412756896439	0.0155709300417492	0.0162820893786	0.0172662928988895	0.0178197003976569	0.0190398968038444	0.0189367975269421	0.0169577006090255	0.0153269893026478
hsa04010__68	0.0119658844416554	0.0135370656860892	0.0123486530682408	0.0138527392669919	0.01268837443953	0.0118567979037358	0.0129339186511447	0.0129298495160786	0.0119611550935302	0.0117851838298597	0.011817922727036	0.0121860096378272	0.0124972819690123	0.0123262294675573	0.0137093261897376	0.0123783267186163	0.0118823649975544	0.0139893023010932	0.0121114666493759	0.0122300372787671	0.0144562350463341	0.0171755879517571	0.0141285365648565	0.0117338122551182	0.0158104186989147	0.013751985984992	0.0141707155547481	0.0132680671737485	0.012568054786213	0.0129672488440596	0.0144668838146449	0.0148631637139087	0.0128390513296691	0.0115402393825071	0.0132868645840921	0.0123840409562994	0.0138510633901702	0.0150328463231615	0.0120586615143109	0.0114195650636863
hsa04010__67	0.0140461389390465	0.0163429191324469	0.015081185195159	0.0165643925855085	0.0142318660240112	0.0136702631516756	0.0156427258440544	0.015564115670683	0.0143717073734161	0.0137506995311158	0.0140242422942613	0.0137093231212469	0.0146654790981895	0.0146908213640496	0.0164881047636815	0.0147024900839533	0.0142331581185517	0.0170798936861464	0.0149204959569173	0.0145791886119031	0.0179838639804767	0.0189632260937188	0.016984720994031	0.0155976254531656	0.0177463064350935	0.016442722793223	0.0181078588931576	0.0170170477793027	0.0154337222926224	0.0158675627359557	0.0174091876151153	0.0193887447020853	0.0152447163731727	0.0141337911513296	0.0160758090427268	0.0161592414858972	0.0174184118587881	0.0175110588112304	0.0153927041477042	0.0135173855772512
hsa04010__66	0.0152130727018969	0.0183603649185458	0.0163956940063148	0.0178680404012488	0.0146175356795905	0.0144937344576288	0.0167012209817935	0.0168048740759506	0.0145517976174715	0.0141427222171376	0.0151026921395208	0.0139620657285168	0.0164599431620287	0.015499915012912	0.0185795099858975	0.0157889507228957	0.0144972038416191	0.0186559622460207	0.0159189367726981	0.0151258029424161	0.0200299629086004	0.0179371413407148	0.0183601488128773	0.0167148131516583	0.0197379347710416	0.0186589387532985	0.0186093438093545	0.0181218615664598	0.0164382068874507	0.0171987184355637	0.0207522605643837	0.0191531491998509	0.017428677463335	0.0152351658242251	0.0167932124611436	0.0179764062117238	0.0169362994528189	0.0186830901657732	0.0156814454298093	0.0131950936150778
hsa04010__65	0.0114927356303272	0.0130380588841308	0.0117749762463036	0.0133006801374703	0.0120389238155425	0.0114464249747727	0.0126930711527208	0.0127537716702293	0.0113763939352792	0.0113840101355066	0.0115816864011213	0.0115528302017425	0.0118911889583799	0.0120510602721189	0.0130857791574281	0.0119308597265266	0.0115033362820871	0.0133854319316761	0.0124169186681063	0.011721121814229	0.0144071503878441	0.01627969312805	0.0135613599921476	0.0121395517400912	0.0147829549344195	0.0131012748220188	0.0138881883612644	0.0131081694089731	0.0119101260779313	0.0121831869504748	0.0140542548101688	0.0142383440724113	0.0120419407820074	0.0112120917005728	0.0123014393350471	0.0124216208785568	0.0130043275258371	0.0144262942398145	0.011995086429687	0.0110211768798181
hsa04010__64	0.0114788794835309	0.0121816748279671	0.0122206649740888	0.0128774733004799	0.0120180170439369	0.0114510788738429	0.0119611040704401	0.0124957663240899	0.0117171550215398	0.0110990951771908	0.0117506518138213	0.0118638439137193	0.0112709567976788	0.0117778279574569	0.0130967943929885	0.011949204296342	0.0110464675402977	0.0126480105445987	0.0129200957609061	0.0118827333179028	0.0144425378931092	0.0173883753404962	0.012348513695039	0.012780154954483	0.0137661921114633	0.0118947187991756	0.0129234591156079	0.013824698609327	0.0113749796517626	0.0116369621617958	0.013662877975155	0.0132631897912339	0.0117544273566373	0.0101503514711027	0.0119801498382753	0.0121217931065589	0.0128128582058458	0.0126522215675169	0.0114834117147236	0.0114282921873126
hsa04010__63	0.0123616104310955	0.0142265101932738	0.0126078351041579	0.0142752487421493	0.0130323679762445	0.0123701277547678	0.013596063916756	0.0137839701994052	0.0121554549881896	0.0122722394224582	0.012431140038364	0.0124601205948919	0.0128659291441622	0.0129611294956953	0.0141950780691151	0.0129067888406595	0.0123157294024556	0.0143477574420446	0.0137693824852265	0.0125830279967449	0.016406959936435	0.0170069046093767	0.0145420701115689	0.0129048158054974	0.0156195350644239	0.0141937644302861	0.0154668969769597	0.0139149675174978	0.0129504042837949	0.0133049447544667	0.0154314932114238	0.0149458518046497	0.0133006645368384	0.0117914864083329	0.0134897757391426	0.0137046965092449	0.0143779301394754	0.0156680267981762	0.0133295337034269	0.0116097539183247
hsa04010__62	0.0129567066139858	0.0133878855119526	0.012458752120885	0.0143561235582066	0.0141752964763163	0.0131380526965423	0.0136906044008753	0.013724210902712	0.0127456025587456	0.0131607607726357	0.0127808068432135	0.0134636498306016	0.0129830884969289	0.0134271402087976	0.014431580787349	0.0129834117545476	0.0130239453716272	0.0143892944373878	0.0135780347348107	0.0134081087201939	0.0144838385550423	0.01724060810228	0.0134653261744286	0.0126225706147881	0.0161909044336811	0.0130529068558869	0.0132681744421645	0.012829839115246	0.0118848296974029	0.0121019482704322	0.0130668846987242	0.0138917892488666	0.0139371781191277	0.0112517931927043	0.0120864257653332	0.0130928210686188	0.0117483231955199	0.0162146210268314	0.0123826522067225	0.0105113918584371
hsa04010__58	0.0120658867404037	0.0134077211492253	0.0119692556366039	0.0137677112684958	0.0123001284484918	0.011894832690152	0.013081047668156	0.0132306259466727	0.0115728269973968	0.0123201384765766	0.011998046822624	0.0120657064890514	0.0123250473465007	0.0128479458744399	0.0132618738200603	0.0125185645019663	0.0122471570868883	0.0134594585626942	0.0131721044418631	0.0122568099294722	0.0158242580083813	0.0183506675849515	0.0133987635898578	0.0141388082451113	0.0168886760779438	0.0136048756543151	0.0154573669836329	0.0139061855171595	0.0119664890264314	0.0125946388979839	0.0179506968596555	0.0160185707018105	0.0139038752611601	0.0128661154752726	0.0129424099878148	0.0135996430619739	0.0126251207300773	0.0161820743662541	0.0130623388399468	0.0133815046521898
hsa04010__57	0.0583816135892712	0.0598393715538856	0.060751262524622	0.0586449338600649	0.0559436192435369	0.0584646233895004	0.0578276791651265	0.0601626662278319	0.0583055264591421	0.058626774194576	0.0617780094576924	0.0562151849993145	0.0575762926921259	0.061312017433892	0.0574918539463751	0.0610968731904576	0.054987654750046	0.0584837007809364	0.0584781428408678	0.0564396069749888	0.0604851300261494	0.0649431309610291	0.0547029501135693	0.0577285646853922	0.0573401067803597	0.0589560252455717	0.0534027738592296	0.0597352214071084	0.0590251863276522	0.0622919976037858	0.0588622875131388	0.064777887187161	0.0629743947351268	0.0595704156319951	0.0630389629024334	0.0576357632293641	0.0505652372779964	0.0588171587894033	0.0632024054679574	0.0610224377152727
hsa04010__134	0.0508370574581088	0.0519044272859177	0.0492281698364539	0.0547890506099902	0.0547594855303714	0.0523200028476847	0.0545276196919829	0.0518029799126438	0.0504886359295209	0.052712982484955	0.048649965148773	0.0498241253087535	0.0515783112446789	0.0498008134540901	0.0519943549577654	0.0505579858606302	0.0499665255797368	0.0525722301268923	0.0481629196087138	0.0509641122700378	0.054308468232859	0.0667733770660363	0.0512050648333624	0.0514294481702345	0.0549850000424183	0.0500306318515426	0.0551541057075868	0.0538142879120998	0.0526625244209159	0.0557329291160084	0.0632568540393347	0.0581875325556318	0.0510853333787153	0.0438722889694616	0.0565422171469397	0.0521940963906942	0.0561485490491232	0.0546022874806696	0.0555463204232727	0.051745246822145
hsa04010__129	0.0242598566515236	0.0240253144302334	0.0227456932378546	0.0260414593720159	0.0242040886271334	0.0246936968946008	0.0275664749739603	0.0244586811758719	0.0253099083379232	0.0253796474519225	0.0240162000497541	0.0254360971392781	0.0238323285441044	0.0255262564181567	0.0219075988579758	0.0262236864693345	0.0260610064502415	0.0240787776082515	0.0229852171881033	0.0261651829594069	0.0230341219369232	0.0246368629576468	0.0249787265688433	0.0246923520630111	0.0240138451361	0.0259812247768602	0.0226018703289411	0.0277906279903679	0.0224013072717062	0.023096514174118	0.0232198627868707	0.0246331362011937	0.0217320074105554	0.0229833409790425	0.0217004210153102	0.0241971004542418	0.0210438823690215	0.0238698620359596	0.027002180017042	0.0221813706124958
hsa04010__14	0.0326908430412632	0.0370766224533188	0.0347837872433855	0.0355260993005868	0.0348673944922551	0.032650705778604	0.0371183829336318	0.0346879055069686	0.0328960875617171	0.0333249863081623	0.0319883876924002	0.0315036795310816	0.0374646361536922	0.0336199191335942	0.036530790959847	0.0345998061210048	0.0323161053357066	0.035281677884577	0.0298009534539574	0.0314167196733773	0.0381635683285983	0.0228242276507877	0.0405133386314209	0.0342788304219391	0.0260810159575344	0.0406415636118097	0.0346914867193337	0.0301288145114942	0.041538109636666	0.0435666969345863	0.0213957217430208	0.0456852128252794	0.0380687307090432	0.0259240260603274	0.0424778266036653	0.0393869373895744	0.0432269572602765	0.0373445563073415	0.0271903740961055	0.0354248933313406
hsa04010__13	0.0389786190715207	0.0403918063328739	0.0374159163287871	0.0411187762870951	0.0403021028911239	0.0385723535465492	0.0404036135095522	0.0389065895552739	0.0365426499956732	0.0380879800007711	0.0370860281025823	0.0351531642124783	0.0413691249464496	0.0366688734694908	0.0404610964166294	0.0375622645552051	0.0376402960426919	0.0409667711064171	0.0367789559735074	0.0373529622981917	0.0429529777547082	0.0527865020808894	0.0411970214474811	0.0431802040480933	0.0471039399318198	0.0436614808270025	0.0479072685331765	0.04964342435546	0.0438677567031318	0.0488581527753133	0.05613180721042	0.0502415539663062	0.0454217629223145	0.0369866432302621	0.0435816449080106	0.0431263196490327	0.0452263938344485	0.0482187177387314	0.051306266613823	0.0466690145942796
hsa04010__12	0.0377308680885932	0.0372092599989518	0.0355323611794355	0.0413789749106322	0.0389400946673921	0.0366848200897889	0.040136316620132	0.0372727831521412	0.0362022644582594	0.0366995568656749	0.0354660904132458	0.0360871860095846	0.0379218939523596	0.0367846313072676	0.0380243379770462	0.0365486421015523	0.0364542187246092	0.0388780716019158	0.0349736494337406	0.0366023628346713	0.0372933941146306	0.0459139695138948	0.0394397852241924	0.0364519607435535	0.0426571530954428	0.036329173924087	0.04042009057933	0.0391203627674087	0.039791264230303	0.0435398546889183	0.0474950620865274	0.0426685157360159	0.037499901163576	0.0328909112656057	0.0397096743130464	0.0379742995787813	0.0424902183485673	0.0386882712595952	0.0431637689821769	0.0367904184422267
hsa04010__131	0.0428379455623972	0.0475678098648577	0.0450684680680506	0.0457471180775926	0.0392647967025883	0.0438511500400865	0.046677194204762	0.0457587026424398	0.0405101555000412	0.0405935118982683	0.0435648229948015	0.0423610500845874	0.0463029855502082	0.0423467875016397	0.048255174111814	0.0427978308210647	0.0428935147254863	0.0471722003353902	0.0393743721334538	0.0440836885224721	0.0452236286503938	0.0508019438894809	0.0386503035324057	0.0481332749699689	0.04664745536424	0.0442244595388833	0.0441723518780144	0.0493282666391527	0.0386339134501992	0.0450542966681322	0.0542222108169822	0.0477291424538438	0.0453013104376038	0.0340173672441122	0.0468370449553474	0.0438969744683734	0.0374198518261033	0.0441975248762601	0.0567197800349476	0.0436140459041869
hsa04010__118	0.00294370589413305	0.00334204863340364	0.00363688041522938	0.00361236186972087	0.00271458437616814	0.00304439763763543	0.0035762528913222	0.00315916501205334	0.00323115158477175	0.00278150152510829	0.00306143446627958	0.00292032094100577	0.00325864181000079	0.00311211749441398	0.00393064517607387	0.00331429166494923	0.00311992964237396	0.00381992440303099	0.00294769876418615	0.00324514126720777	0.00328304135522306	0.00255198599898946	0.0037697123662161	0.00329135714648891	0.00269919306842101	0.0036080958293274	0.00353303936641626	0.00386123879115724	0.00329856785784844	0.00346789891772229	0.0034038411607019	0.00355788216617921	0.00340731631957394	0.00287131153516107	0.00372736096676264	0.00375072105056097	0.00355458281419683	0.00285310358315128	0.00372494963361342	0.00255896889705945
hsa04010__117	0.00287138666465812	0.00307540232658463	0.00344947449478896	0.00320503075364525	0.00263844678097173	0.00291031200150532	0.0033582155433757	0.00305685543416321	0.00293828084512808	0.0026573267120542	0.00281932771712468	0.00267972353496778	0.00301937772491341	0.002917315595409	0.003558808787224	0.00302489302311374	0.00283337632998192	0.00358093858310793	0.00273422076544116	0.00302225509223272	0.00327639121073631	0.00235137111205987	0.00336667256511449	0.00315815387291177	0.00268219671517065	0.00318955907721724	0.003456761275138	0.00348147760482343	0.00319947733577275	0.00357479176402153	0.00329940051930246	0.00359796423986379	0.00354374485365806	0.00259070396304693	0.00365400831868436	0.00360086607687818	0.00384770916191877	0.00279145848598491	0.00364004688975795	0.00255439217210703
hsa04010__120	0.287699526899059	0.274683478558117	0.274244772136359	0.272607282050862	0.297232029203484	0.306004009448412	0.286248151102582	0.28260297897415	0.292599481361396	0.294307892943351	0.284871824592726	0.299855417035669	0.278056083624272	0.281017440221564	0.276425994762361	0.283088435041548	0.292399287266049	0.296740195629167	0.277346339389341	0.286951014380569	0.281077330106766	0.253588162587309	0.271912148981578	0.258050611988613	0.282526499591958	0.264192468900702	0.241628577646813	0.245795744462001	0.253067079481021	0.267100971020042	0.268502406082111	0.257622149272159	0.280928160375052	0.254613623383107	0.287802988088657	0.279144553495195	0.248212010250845	0.27403079653126	0.267988854583645	0.239693356507203
